issue_no,actor,event,event_id,created_at
11174,mustafateksoy,mentioned,3867808298,2020-10-12 18:22:30
11171,andrzejSlomiany,subscribed,3867806224,2020-10-12 18:21:49
11171,andrzejSlomiany,mentioned,3867806219,2020-10-12 18:21:49
11171,Amoursol,closed,3867806206,2020-10-12 18:21:49
11170,Amoursol,labeled,3867801933,2020-10-12 18:20:22
11170,Amoursol,labeled,3867801772,2020-10-12 18:20:18
11170,DrLicor,subscribed,3867798949,2020-10-12 18:19:21
11170,DrLicor,mentioned,3867798945,2020-10-12 18:19:21
11161,Amoursol,labeled,3867796783,2020-10-12 18:18:40
11161,Amoursol,labeled,3867796782,2020-10-12 18:18:40
11160,Amoursol,labeled,3867795711,2020-10-12 18:18:17
11160,Amoursol,labeled,3867795709,2020-10-12 18:18:17
11160,minala-copcisa,subscribed,3867795140,2020-10-12 18:18:08
11160,minala-copcisa,mentioned,3867795137,2020-10-12 18:18:08
11154,Amoursol,labeled,3867792590,2020-10-12 18:17:13
11154,doughbear8,subscribed,3867792299,2020-10-12 18:17:07
11154,doughbear8,mentioned,3867792295,2020-10-12 18:17:07
11154,Amoursol,labeled,3867774600,2020-10-12 18:11:44
11148,Amoursol,labeled,3867773073,2020-10-12 18:11:14
11148,Amoursol,labeled,3867773071,2020-10-12 18:11:14
11145,Amoursol,labeled,3867771446,2020-10-12 18:10:40
11136,Amoursol,labeled,3867770522,2020-10-12 18:10:24
11136,Amoursol,labeled,3867770519,2020-10-12 18:10:24
11131,Amoursol,labeled,3867767980,2020-10-12 18:09:35
11159,JK-Lau,subscribed,3855256391,2020-10-08 12:48:42
11159,JK-Lau,mentioned,3855256389,2020-10-08 12:48:41
11159,mmisol,closed,3855256379,2020-10-08 12:48:41
11159,mmisol,labeled,3855256122,2020-10-08 12:48:38
11161,Mutu85,subscribed,3838077356,2020-10-04 23:58:44
11161,Mutu85,mentioned,3838077355,2020-10-04 23:58:44
10210,DaltonGOO,subscribed,3838076814,2020-10-04 23:58:08
10210,DaltonGOO,mentioned,3838076813,2020-10-04 23:58:08
11159,mmisol,subscribed,3827267889,2020-10-01 03:15:53
11159,mmisol,mentioned,3827267884,2020-10-01 03:15:53
11110,StingerFanKr,subscribed,3825802984,2020-09-30 18:07:03
11110,StingerFanKr,mentioned,3825802981,2020-09-30 18:07:03
11136,Bechiblue90,subscribed,3793436078,2020-09-22 14:02:11
11136,Bechiblue90,mentioned,3793436071,2020-09-22 14:02:11
11115,moeyanung,subscribed,3787239478,2020-09-21 07:19:35
11115,moeyanung,mentioned,3787239476,2020-09-21 07:19:35
11128,Bechiblue90,subscribed,3784187867,2020-09-18 20:47:13
11128,Bechiblue90,mentioned,3784187865,2020-09-18 20:47:13
11128,Amoursol,labeled,3784187725,2020-09-18 20:47:10
11128,Amoursol,labeled,3784187724,2020-09-18 20:47:10
11127,Amoursol,labeled,3784186300,2020-09-18 20:46:42
11127,Amoursol,labeled,3784186299,2020-09-18 20:46:42
11127,Bechiblue90,subscribed,3784185666,2020-09-18 20:46:29
11127,Bechiblue90,mentioned,3784185665,2020-09-18 20:46:29
11119,aparajit-pratap,subscribed,3784158537,2020-09-18 20:36:53
11119,aparajit-pratap,mentioned,3784158535,2020-09-18 20:36:53
11118,Amoursol,labeled,3784156363,2020-09-18 20:36:04
11118,Amoursol,labeled,3784156362,2020-09-18 20:36:04
11115,moeyanung,subscribed,3784153646,2020-09-18 20:35:09
11115,moeyanung,mentioned,3784153640,2020-09-18 20:35:09
11115,Amoursol,labeled,3784151875,2020-09-18 20:34:30
11115,Amoursol,labeled,3784151870,2020-09-18 20:34:30
11117,aparajit-pratap,closed,3778879329,2020-09-17 16:29:55
11117,teocomi,subscribed,3778847359,2020-09-17 16:22:27
11117,teocomi,mentioned,3778847351,2020-09-17 16:22:27
11124,Babinoff,subscribed,3778607215,2020-09-17 15:28:27
11124,Babinoff,mentioned,3778607213,2020-09-17 15:28:27
11124,Amoursol,closed,3778607196,2020-09-17 15:28:27
11118,reddyashish,subscribed,3769691994,2020-09-15 18:12:43
11118,zeusongit,subscribed,3769691989,2020-09-15 18:12:43
11118,Amoursol,subscribed,3769691988,2020-09-15 18:12:42
11118,mmisol,subscribed,3769691983,2020-09-15 18:12:42
11118,aparajit-pratap,subscribed,3769691980,2020-09-15 18:12:42
11118,QilongTang,subscribed,3769691977,2020-09-15 18:12:42
11118,smangarole,subscribed,3769691976,2020-09-15 18:12:42
11118,mjkkirschner,subscribed,3769691970,2020-09-15 18:12:42
11119,Amoursol,labeled,3769542778,2020-09-15 17:34:18
11119,LuisaCPBR,subscribed,3769456050,2020-09-15 17:12:03
11119,LuisaCPBR,mentioned,3769456046,2020-09-15 17:12:03
11083,guptha1,subscribed,3765548308,2020-09-14 22:19:09
11083,guptha1,mentioned,3765548305,2020-09-14 22:19:09
11083,Amoursol,closed,3765548301,2020-09-14 22:19:09
11034,sakamoto-fit,subscribed,3765546050,2020-09-14 22:18:20
11034,sakamoto-fit,mentioned,3765546048,2020-09-14 22:18:20
11034,Amoursol,closed,3765546038,2020-09-14 22:18:20
11030,meatngreenz,subscribed,3765545325,2020-09-14 22:18:01
11030,meatngreenz,mentioned,3765545323,2020-09-14 22:18:01
11030,Amoursol,closed,3765545311,2020-09-14 22:18:01
10969,hrap94,subscribed,3765544168,2020-09-14 22:17:32
10969,hrap94,mentioned,3765544166,2020-09-14 22:17:32
10969,Amoursol,closed,3765544159,2020-09-14 22:17:32
10992,wesil,subscribed,3765540553,2020-09-14 22:16:08
10992,wesil,mentioned,3765540551,2020-09-14 22:16:08
10992,Amoursol,closed,3765540542,2020-09-14 22:16:07
11027,cheoleejj,subscribed,3765537690,2020-09-14 22:15:01
11027,cheoleejj,mentioned,3765537688,2020-09-14 22:15:01
11027,Amoursol,closed,3765537678,2020-09-14 22:15:01
11113,Amoursol,labeled,3765535163,2020-09-14 22:14:04
11113,Amoursol,labeled,3765535162,2020-09-14 22:14:04
11113,askgrkumar,subscribed,3765534508,2020-09-14 22:13:49
11113,askgrkumar,mentioned,3765534506,2020-09-14 22:13:49
11100,hikozan,subscribed,3765531968,2020-09-14 22:12:50
11100,hikozan,mentioned,3765531967,2020-09-14 22:12:50
11110,Amoursol,labeled,3765521877,2020-09-14 22:08:51
11110,Amoursol,labeled,3765518943,2020-09-14 22:07:44
11110,Amoursol,labeled,3765518942,2020-09-14 22:07:44
11100,Amoursol,labeled,3765516588,2020-09-14 22:06:49
11100,Amoursol,labeled,3765516586,2020-09-14 22:06:49
10417,aparajit-pratap,closed,3764137132,2020-09-14 15:51:57
10999,Salma-elahmar,subscribed,3747468499,2020-09-09 19:32:34
10999,Salma-elahmar,mentioned,3747468497,2020-09-09 19:32:34
10999,QilongTang,closed,3747468486,2020-09-09 19:32:34
6966,aparajit-pratap,unlabeled,3742892120,2020-09-08 21:30:23
10999,Salma-elahmar,subscribed,3741623083,2020-09-08 15:42:08
10999,Salma-elahmar,mentioned,3741623077,2020-09-08 15:42:08
6390,tufailmab,subscribed,3741559274,2020-09-08 15:28:33
6390,tufailmab,mentioned,3741559269,2020-09-08 15:28:33
6390,aishu1212,subscribed,3741559264,2020-09-08 15:28:33
6390,aishu1212,mentioned,3741559261,2020-09-08 15:28:33
11060,johnpierson,subscribed,3741068448,2020-09-08 13:53:12
11060,johnpierson,mentioned,3741068444,2020-09-08 13:53:12
10720,aparajit-pratap,referenced,3730193454,2020-09-04 14:59:00
10720,aparajit-pratap,closed,3730193254,2020-09-04 14:58:58
11060,johnpierson,closed,3725410047,2020-09-03 15:48:05
11060,QilongTang,subscribed,3720273137,2020-09-02 14:57:38
11060,QilongTang,mentioned,3720273134,2020-09-02 14:57:38
11060,Amoursol,subscribed,3717652883,2020-09-02 03:14:46
11060,Amoursol,mentioned,3717652881,2020-09-02 03:14:45
10720,Dewb,referenced,3717175256,2020-09-01 23:11:34
11084,aparajit-pratap,subscribed,3716137762,2020-09-01 17:49:32
11084,aparajit-pratap,mentioned,3716137755,2020-09-01 17:49:32
11084,QilongTang,subscribed,3716137749,2020-09-01 17:49:32
11084,QilongTang,mentioned,3716137745,2020-09-01 17:49:32
11084,Amoursol,labeled,3716134443,2020-09-01 17:48:40
11084,Amoursol,labeled,3716134442,2020-09-01 17:48:40
11084,Amoursol,labeled,3716134439,2020-09-01 17:48:40
11084,vykrum,subscribed,3716133043,2020-09-01 17:48:18
11084,vykrum,mentioned,3716133036,2020-09-01 17:48:18
11082,Amoursol,labeled,3715337502,2020-09-01 14:49:03
11082,guptha1,subscribed,3715336979,2020-09-01 14:48:57
11082,guptha1,mentioned,3715336975,2020-09-01 14:48:57
11083,guptha1,subscribed,3715333524,2020-09-01 14:48:17
11083,guptha1,mentioned,3715333520,2020-09-01 14:48:17
11083,Amoursol,labeled,3715328726,2020-09-01 14:47:18
11083,Amoursol,labeled,3715328724,2020-09-01 14:47:18
10669,mmisol,closed,3701259102,2020-08-27 20:17:02
11060,Amoursol,labeled,3701219664,2020-08-27 20:05:04
10999,Salma-elahmar,subscribed,3700720380,2020-08-27 17:37:50
10999,Salma-elahmar,mentioned,3700720377,2020-08-27 17:37:50
11060,johnpierson,subscribed,3700667502,2020-08-27 17:22:56
11060,johnpierson,mentioned,3700667498,2020-08-27 17:22:56
11060,QilongTang,subscribed,3700667493,2020-08-27 17:22:55
11060,QilongTang,mentioned,3700667489,2020-08-27 17:22:55
11060,johnpierson,subscribed,3699922046,2020-08-27 14:28:19
11060,johnpierson,mentioned,3699922042,2020-08-27 14:28:19
11060,QilongTang,subscribed,3699922035,2020-08-27 14:28:19
11060,QilongTang,mentioned,3699922028,2020-08-27 14:28:19
11060,mmisol,subscribed,3699910535,2020-08-27 14:26:06
11060,mmisol,mentioned,3699910533,2020-08-27 14:26:06
11060,QilongTang,subscribed,3699910528,2020-08-27 14:26:06
11060,QilongTang,mentioned,3699910521,2020-08-27 14:26:06
11060,johnpierson,subscribed,3699857840,2020-08-27 14:14:56
11060,johnpierson,mentioned,3699857835,2020-08-27 14:14:56
11060,johnpierson,subscribed,3696720033,2020-08-26 21:41:09
11060,johnpierson,mentioned,3696720032,2020-08-26 21:41:09
11060,Amoursol,subscribed,3696720030,2020-08-26 21:41:09
11060,Amoursol,mentioned,3696720027,2020-08-26 21:41:09
10999,Salma-elahmar,subscribed,3696197839,2020-08-26 18:59:10
10999,Salma-elahmar,mentioned,3696197833,2020-08-26 18:59:10
10999,Salma-elahmar,subscribed,3692675754,2020-08-26 02:31:15
10999,Salma-elahmar,mentioned,3692675752,2020-08-26 02:31:15
10999,aparajit-pratap,subscribed,3691856340,2020-08-25 20:42:38
10999,aparajit-pratap,mentioned,3691856338,2020-08-25 20:42:38
10999,QilongTang,subscribed,3691856331,2020-08-25 20:42:38
10999,QilongTang,mentioned,3691856329,2020-08-25 20:42:38
11015,Amoursol,labeled,3691854017,2020-08-25 20:41:55
11034,sakamoto-fit,subscribed,3691852318,2020-08-25 20:41:25
11034,sakamoto-fit,mentioned,3691852316,2020-08-25 20:41:25
11034,Amoursol,labeled,3691850209,2020-08-25 20:40:48
10979,strahser,subscribed,3691847109,2020-08-25 20:39:51
10979,strahser,mentioned,3691847107,2020-08-25 20:39:50
10979,Amoursol,closed,3691847091,2020-08-25 20:39:50
10960,yanksfan,subscribed,3691845725,2020-08-25 20:39:25
10960,yanksfan,mentioned,3691845722,2020-08-25 20:39:25
10960,Amoursol,closed,3691845714,2020-08-25 20:39:25
10951,nddodge,subscribed,3691841683,2020-08-25 20:38:14
10951,nddodge,mentioned,3691841679,2020-08-25 20:38:14
10951,Amoursol,closed,3691841676,2020-08-25 20:38:14
10992,Amoursol,labeled,3680736602,2020-08-21 18:45:00
10992,wesil,subscribed,3680735780,2020-08-21 18:44:47
10992,wesil,mentioned,3680735776,2020-08-21 18:44:47
10984,zeusongit,labeled,3676992947,2020-08-20 20:30:03
10984,zeusongit,subscribed,3676156002,2020-08-20 16:42:06
10984,zeusongit,mentioned,3676155996,2020-08-20 16:42:06
10979,strahser,subscribed,3676153637,2020-08-20 16:41:36
10979,strahser,mentioned,3676153634,2020-08-20 16:41:36
10979,Amoursol,labeled,3676153543,2020-08-20 16:41:35
10979,Amoursol,labeled,3676153540,2020-08-20 16:41:35
11027,cheoleejj,subscribed,3676148812,2020-08-20 16:40:30
11027,cheoleejj,mentioned,3676148808,2020-08-20 16:40:30
11027,Amoursol,labeled,3676148603,2020-08-20 16:40:28
11027,Amoursol,labeled,3676148600,2020-08-20 16:40:28
11030,meatngreenz,subscribed,3676144685,2020-08-20 16:39:31
11030,meatngreenz,mentioned,3676144682,2020-08-20 16:39:31
11030,Amoursol,labeled,3676140710,2020-08-20 16:38:33
11030,Amoursol,labeled,3676140707,2020-08-20 16:38:33
10720,atis-s,subscribed,3672368131,2020-08-19 19:50:25
10720,atis-s,mentioned,3672368127,2020-08-19 19:50:25
10720,QilongTang,subscribed,3672242206,2020-08-19 19:10:17
10720,QilongTang,mentioned,3672242204,2020-08-19 19:10:17
10720,mjkkirschner,subscribed,3672242199,2020-08-19 19:10:17
10720,mjkkirschner,mentioned,3672242195,2020-08-19 19:10:17
10720,mjkkirschner,subscribed,3671471070,2020-08-19 15:39:08
10720,mjkkirschner,mentioned,3671471063,2020-08-19 15:39:08
10720,atis-s,subscribed,3671329034,2020-08-19 15:15:06
10720,atis-s,mentioned,3671329030,2020-08-19 15:15:06
10980,mjkkirschner,labeled,3658997976,2020-08-16 03:46:27
10995,Amoursol,labeled,3653359737,2020-08-13 18:32:26
10995,Amoursol,labeled,3653358966,2020-08-13 18:32:15
10980,Amoursol,labeled,3643897823,2020-08-11 15:59:56
10980,Amoursol,labeled,3643897019,2020-08-11 15:59:44
10980,Amoursol,labeled,3643897017,2020-08-11 15:59:44
7538,theoryshaw,subscribed,3639101287,2020-08-10 14:43:10
7538,theoryshaw,mentioned,3639101281,2020-08-10 14:43:10
7538,Amoursol,subscribed,3638712808,2020-08-10 13:15:37
7538,Amoursol,mentioned,3638712806,2020-08-10 13:15:37
7538,theoryshaw,subscribed,3638712805,2020-08-10 13:15:37
7538,theoryshaw,mentioned,3638712802,2020-08-10 13:15:37
7538,riteshchandawar,unassigned,3636595998,2020-08-09 16:32:36
10906,Amoursol,closed,3633198832,2020-08-07 13:14:26
10969,Amoursol,labeled,3633196190,2020-08-07 13:13:40
10969,Amoursol,labeled,3633195560,2020-08-07 13:13:29
10960,Amoursol,labeled,3633193205,2020-08-07 13:12:50
10960,Amoursol,labeled,3633193201,2020-08-07 13:12:50
10960,yanksfan,subscribed,3633192587,2020-08-07 13:12:39
10960,yanksfan,mentioned,3633192584,2020-08-07 13:12:39
10908,mjkkirschner,subscribed,3631946123,2020-08-07 06:36:43
10908,mjkkirschner,mentioned,3631946118,2020-08-07 06:36:43
6,mmisol,referenced,3630153833,2020-08-06 17:39:45
5,mmisol,referenced,3630153826,2020-08-06 17:39:45
4,mmisol,referenced,3630153818,2020-08-06 17:39:45
3451,mjkkirschner,milestoned,3630041379,2020-08-06 17:16:10
3451,aparajit-pratap,unlabeled,3629971397,2020-08-06 16:57:38
10908,mjkkirschner,labeled,3629260250,2020-08-06 14:14:25
10908,mjkkirschner,labeled,3629259868,2020-08-06 14:14:21
10908,wassimj,subscribed,3629257815,2020-08-06 14:13:53
10908,wassimj,mentioned,3629257811,2020-08-06 14:13:53
10969,hrap94,subscribed,3629211595,2020-08-06 14:03:48
10969,hrap94,mentioned,3629211590,2020-08-06 14:03:48
10954,AnthonyViscusi,subscribed,3625304609,2020-08-05 15:45:39
10954,AnthonyViscusi,mentioned,3625304606,2020-08-05 15:45:39
10954,mjkkirschner,closed,3625304595,2020-08-05 15:45:39
10961,mjkkirschner,closed,3625297612,2020-08-05 15:44:08
6,mmisol,referenced,3624769772,2020-08-05 13:49:46
5,mmisol,referenced,3624769766,2020-08-05 13:49:46
4,mmisol,referenced,3624769757,2020-08-05 13:49:46
6,mjkkirschner,referenced,3621403626,2020-08-04 18:06:18
5,mjkkirschner,referenced,3621403622,2020-08-04 18:06:17
4,mjkkirschner,referenced,3621403617,2020-08-04 18:06:17
10895,hikozan,subscribed,3612955813,2020-08-02 04:17:11
10895,hikozan,mentioned,3612955811,2020-08-02 04:17:11
