issue_no,actor,event,event_id,created_at
15418,lambdageek,referenced,3860462349,2020-10-09 14:34:22
20407,Sandychuang8,referenced,3857821210,2020-10-08 23:53:40
15418,lambdageek,referenced,3857493710,2020-10-08 21:41:38
15418,lambdageek,referenced,3857493707,2020-10-08 21:41:38
15418,lambdageek,referenced,3857490361,2020-10-08 21:40:30
15418,lambdageek,referenced,3857490358,2020-10-08 21:40:30
15418,lambdageek,referenced,3856717971,2020-10-08 18:02:38
15418,lambdageek,referenced,3856717968,2020-10-08 18:02:38
15418,monojenkins,referenced,3856323538,2020-10-08 16:22:01
15418,lambdageek,referenced,3856302140,2020-10-08 16:16:58
15418,lambdageek,referenced,3856302134,2020-10-08 16:16:58
15418,lambdageek,referenced,3856296463,2020-10-08 16:15:35
15418,lambdageek,referenced,3856284667,2020-10-08 16:13:09
19825,lewing,closed,3856090301,2020-10-08 15:30:56
20290,lambdageek,closed,3855791645,2020-10-08 14:33:43
20283,lambdageek,closed,3855791059,2020-10-08 14:33:37
20283,lambdageek,referenced,3855779942,2020-10-08 14:31:38
20290,lambdageek,referenced,3855779937,2020-10-08 14:31:38
20283,lambdageek,referenced,3855779410,2020-10-08 14:31:31
20290,lambdageek,referenced,3855779407,2020-10-08 14:31:31
15418,lambdageek,referenced,3855684894,2020-10-08 14:13:19
15418,lambdageek,referenced,3855679124,2020-10-08 14:12:13
20461,lambdageek,labeled,3852192238,2020-10-07 19:36:43
20461,lambdageek,labeled,3852192236,2020-10-07 19:36:43
20461,Rombersoft,subscribed,3852191213,2020-10-07 19:36:25
20461,Rombersoft,mentioned,3852191208,2020-10-07 19:36:25
20456,DeafMan1983,closed,3848205916,2020-10-07 01:49:51
11206,sancheolz,subscribed,3847942849,2020-10-06 23:26:11
11206,sancheolz,mentioned,3847942848,2020-10-06 23:26:11
20283,monojenkins,referenced,3847387795,2020-10-06 20:16:34
20290,monojenkins,referenced,3847387793,2020-10-06 20:16:34
11206,hol430,subscribed,3843949571,2020-10-06 07:44:46
11206,hol430,mentioned,3843949569,2020-10-06 07:44:46
20458,vargaz,assigned,3842978846,2020-10-06 00:51:02
6752,vv221,referenced,3842583100,2020-10-05 21:54:53
15418,lambdageek,referenced,3842021705,2020-10-05 19:11:16
20456,DeafMan1983,renamed,3837965032,2020-10-04 21:22:03
6752,vv221,referenced,3836994719,2020-10-03 21:45:25
20449,EgorBo,referenced,3835818874,2020-10-02 22:19:12
20449,EgorBo,closed,3835818703,2020-10-02 22:19:07
20449,monojenkins,referenced,3834033068,2020-10-02 13:41:54
20432,directhex,subscribed,3832102343,2020-10-02 02:11:09
20432,directhex,mentioned,3832102341,2020-10-02 02:11:09
20449,monojenkins,referenced,3830651883,2020-10-01 17:28:53
20449,monojenkins,referenced,3830602375,2020-10-01 17:17:13
20449,monojenkins,referenced,3830573910,2020-10-01 17:10:13
20449,monojenkins,referenced,3830225806,2020-10-01 15:50:09
20449,monojenkins,referenced,3830140014,2020-10-01 15:32:22
20340,roslynn,subscribed,3829809346,2020-10-01 14:29:34
20340,roslynn,mentioned,3829809339,2020-10-01 14:29:34
11206,sancheolz,subscribed,3827455759,2020-10-01 04:41:15
11206,sancheolz,mentioned,3827455756,2020-10-01 04:41:15
20340,HinTak,subscribed,3826551419,2020-09-30 21:35:33
20340,HinTak,mentioned,3826551414,2020-09-30 21:35:33
20447,chamons,subscribed,3826534446,2020-09-30 21:30:02
20447,chamons,mentioned,3826534444,2020-09-30 21:30:02
17665,netbsd-srcmastr,referenced,3826494668,2020-09-30 21:17:37
20340,roslynn,subscribed,3826426875,2020-09-30 20:57:58
20340,roslynn,mentioned,3826426872,2020-09-30 20:57:58
20447,chamons,subscribed,3826409395,2020-09-30 20:52:53
20447,chamons,mentioned,3826409393,2020-09-30 20:52:53
20447,allan-chin,subscribed,3826409337,2020-09-30 20:52:52
20447,allan-chin,mentioned,3826409330,2020-09-30 20:52:52
20340,HinTak,subscribed,3826324799,2020-09-30 20:28:23
20340,HinTak,mentioned,3826324796,2020-09-30 20:28:23
20340,ylatuya,subscribed,3826324788,2020-09-30 20:28:23
20340,ylatuya,mentioned,3826324783,2020-09-30 20:28:23
11875,imhameed,milestoned,3826019299,2020-09-30 19:04:25
13006,imhameed,milestoned,3826017969,2020-09-30 19:04:05
13128,imhameed,milestoned,3826015853,2020-09-30 19:03:31
13129,imhameed,milestoned,3826013504,2020-09-30 19:02:59
13436,imhameed,milestoned,3826012357,2020-09-30 19:02:42
13689,imhameed,milestoned,3826011018,2020-09-30 19:02:20
14761,imhameed,milestoned,3826009206,2020-09-30 19:01:55
15983,imhameed,milestoned,3826004467,2020-09-30 19:00:41
16864,imhameed,milestoned,3825993197,2020-09-30 18:57:43
20283,monojenkins,referenced,3825359350,2020-09-30 16:17:37
20290,monojenkins,referenced,3825359342,2020-09-30 16:17:37
20283,monojenkins,referenced,3824669954,2020-09-30 14:00:21
20290,monojenkins,referenced,3824669948,2020-09-30 14:00:21
14255,sillsdevgerrit,referenced,3821534343,2020-09-29 20:24:34
20283,monojenkins,referenced,3821275344,2020-09-29 19:20:10
20290,monojenkins,referenced,3821275341,2020-09-29 19:20:10
20437,vargaz,referenced,3821088539,2020-09-29 18:29:11
20437,vargaz,referenced,3821087846,2020-09-29 18:28:59
20437,vargaz,closed,3821087682,2020-09-29 18:28:57
20283,monojenkins,referenced,3820964652,2020-09-29 17:56:29
20290,monojenkins,referenced,3820964640,2020-09-29 17:56:29
20340,roslynn,subscribed,3820185676,2020-09-29 15:14:17
20340,roslynn,mentioned,3820185666,2020-09-29 15:14:17
20283,monojenkins,referenced,3820035226,2020-09-29 14:46:55
20290,monojenkins,referenced,3820035218,2020-09-29 14:46:55
20283,monojenkins,referenced,3819950813,2020-09-29 14:31:53
20290,monojenkins,referenced,3819950809,2020-09-29 14:31:53
20443,baulig,subscribed,3819032692,2020-09-29 11:31:37
20443,baulig,mentioned,3819032690,2020-09-29 11:31:37
20283,monojenkins,referenced,3817092640,2020-09-29 01:46:36
20290,monojenkins,referenced,3817092638,2020-09-29 01:46:35
20283,monojenkins,referenced,3817002646,2020-09-29 00:59:10
20290,monojenkins,referenced,3817002644,2020-09-29 00:59:10
20283,monojenkins,referenced,3816065058,2020-09-28 19:10:35
20290,monojenkins,referenced,3816065057,2020-09-28 19:10:35
20283,monojenkins,referenced,3816051854,2020-09-28 19:06:53
20290,monojenkins,referenced,3816051851,2020-09-28 19:06:52
20283,lambdageek,referenced,3816051155,2020-09-28 19:06:40
20290,lambdageek,referenced,3816051151,2020-09-28 19:06:40
20283,lambdageek,referenced,3816036752,2020-09-28 19:02:56
20290,lambdageek,referenced,3816036750,2020-09-28 19:02:56
20422,emepetres,closed,3815521725,2020-09-28 16:49:32
20367,UnityAlex,referenced,3814413306,2020-09-28 13:01:45
20437,monojenkins,referenced,3813264899,2020-09-28 08:22:27
20437,sharkcz,referenced,3813241926,2020-09-28 08:17:04
20437,nealef,subscribed,3813170195,2020-09-28 07:59:55
20437,nealef,mentioned,3813170192,2020-09-28 07:59:55
20437,vargaz,subscribed,3813170188,2020-09-28 07:59:55
20437,vargaz,mentioned,3813170182,2020-09-28 07:59:55
18082,kolya5544,closed,3810380727,2020-09-26 07:45:09
20417,vargaz,referenced,3809957586,2020-09-26 01:51:01
20417,vargaz,referenced,3809957463,2020-09-26 01:50:53
20417,vargaz,closed,3809957348,2020-09-26 01:50:46
20283,monojenkins,referenced,3809391543,2020-09-25 21:06:24
20290,monojenkins,referenced,3809391541,2020-09-25 21:06:24
20283,lambdageek,referenced,3809321867,2020-09-25 20:42:43
20290,lambdageek,referenced,3809321866,2020-09-25 20:42:42
20434,lambdageek,labeled,3809199850,2020-09-25 20:02:24
20421,vargaz,referenced,3805571890,2020-09-25 00:42:16
20421,vargaz,referenced,3805571609,2020-09-25 00:42:08
20421,vargaz,closed,3805571439,2020-09-25 00:42:01
20432,lambdageek,labeled,3804619859,2020-09-24 18:49:47
20432,lambdageek,labeled,3804619858,2020-09-24 18:49:47
20432,lambdageek,labeled,3804618247,2020-09-24 18:49:21
20432,lambdageek,labeled,3804618246,2020-09-24 18:49:21
20367,vargaz,referenced,3801189850,2020-09-24 03:19:24
20367,vargaz,referenced,3801189448,2020-09-24 03:19:12
20367,vargaz,closed,3801189345,2020-09-24 03:19:09
20417,monojenkins,referenced,3801183882,2020-09-24 03:16:06
20417,vargaz,referenced,3801176640,2020-09-24 03:12:12
20150,HinTak,subscribed,3800705632,2020-09-23 23:05:44
20150,HinTak,mentioned,3800705630,2020-09-23 23:05:44
20420,CoffeeFlux,closed,3799503046,2020-09-23 18:34:09
20367,monojenkins,referenced,3799293950,2020-09-23 17:37:57
20367,vargaz,referenced,3799279007,2020-09-23 17:33:57
20367,monojenkins,referenced,3799276584,2020-09-23 17:33:19
20367,vargaz,referenced,3799261315,2020-09-23 17:29:25
20388,lambdageek,closed,3798549134,2020-09-23 14:52:30
20422,vargaz,subscribed,3796947356,2020-09-23 08:40:49
20422,vargaz,mentioned,3796947352,2020-09-23 08:40:49
20417,vargaz,assigned,3796580460,2020-09-23 07:08:41
20250,lewing,subscribed,3796368585,2020-09-23 05:58:58
20250,lewing,mentioned,3796368584,2020-09-23 05:58:58
20250,radical,subscribed,3796368582,2020-09-23 05:58:58
20250,radical,mentioned,3796368580,2020-09-23 05:58:58
20407,Sandychuang8,referenced,3795737153,2020-09-23 01:03:05
20407,borrrden,referenced,3795698617,2020-09-23 00:42:19
20422,emepetres,unsubscribed,3794576037,2020-09-22 18:15:08
15418,lambdageek,subscribed,3794400474,2020-09-22 17:29:17
15418,lambdageek,mentioned,3794400472,2020-09-22 17:29:17
20422,vargaz,subscribed,3794381184,2020-09-22 17:24:27
20422,vargaz,mentioned,3794381181,2020-09-22 17:24:27
20422,vargaz,subscribed,3793972289,2020-09-22 15:47:33
20422,vargaz,mentioned,3793972286,2020-09-22 15:47:33
20422,vargaz,subscribed,3793889467,2020-09-22 15:29:28
20422,vargaz,mentioned,3793889461,2020-09-22 15:29:28
20421,monojenkins,referenced,3793590022,2020-09-22 14:31:54
20421,vargaz,referenced,3793570122,2020-09-22 14:28:02
20404,vargaz,subscribed,3792611987,2020-09-22 10:44:51
20404,vargaz,mentioned,3792611982,2020-09-22 10:44:51
20404,emepetres,closed,3792611971,2020-09-22 10:44:51
20237,whitneyschmidt,subscribed,3791946388,2020-09-22 08:00:08
20237,whitneyschmidt,mentioned,3791946387,2020-09-22 08:00:08
20407,borrrden,subscribed,3790679274,2020-09-21 21:36:14
20407,borrrden,mentioned,3790679269,2020-09-21 21:36:14
